,online_order,book_table,rate,votes,location,rest_type,dish_liked,cuisines,cost,review,menu_item,type,city
16080,1,0,4.5,2629,42,33,700,951,500,8215,5004,3,19
16081,1,1,4.2,517,42,13,2868,387,800,11329,5004,3,19
16082,1,1,4.1,602,43,20,3865,994,1100,10818,5004,3,19
16083,1,1,4.3,343,41,62,256,788,450,7220,5004,3,19
16084,1,0,4.1,61,42,30,1384,790,450,7777,5004,3,19
16085,1,0,4.3,191,41,0,1762,179,400,11132,5004,3,19
16086,1,0,4.2,1077,42,69,892,1117,400,6877,5004,3,19
16087,1,0,4.5,349,42,33,3289,774,300,10028,5004,3,19
16088,0,0,3.9,124,41,0,1750,179,500,7702,5004,3,19
16089,0,0,4.3,450,42,30,5044,954,400,10922,5004,3,19
16090,1,0,4.2,196,43,30,1281,790,400,5764,5004,3,19
16091,1,0,4.1,141,42,13,4309,450,1200,8193,5004,3,19
16092,1,0,4.3,1902,42,30,435,765,400,7720,5004,3,19
16093,1,1,4.0,151,39,20,417,704,1100,2353,5004,3,19
16094,1,1,4.2,1706,42,13,633,457,650,3767,5004,3,19
16095,0,0,4.5,499,43,30,2374,787,500,1225,5004,3,19
16096,0,0,4.1,723,41,31,1770,767,300,8157,5004,3,19
16097,1,0,3.9,231,42,30,4168,952,500,2190,5004,3,19
16098,1,0,4.2,180,42,30,239,771,350,12282,5004,3,19
16099,1,0,4.8,193,42,30,3097,765,400,12341,5004,3,19
16100,1,0,4.1,191,41,30,1757,765,300,12839,5004,3,19
16101,1,0,4.1,240,42,9,1303,213,400,11922,5004,3,19
16102,1,0,4.3,68,42,30,4928,1672,250,8387,5004,3,19
16103,0,0,4.0,366,41,31,1882,767,300,995,5004,3,19
16104,1,0,4.2,341,42,30,1314,771,500,6451,5004,3,19
16105,1,0,4.4,149,42,72,1301,212,350,5392,5004,3,19
16106,1,0,4.1,211,42,9,1974,219,200,8649,5004,3,19
16107,1,0,3.9,128,42,30,3137,952,200,8465,5004,3,19
16108,1,0,3.8,123,42,0,1616,179,400,9836,5004,3,19
16109,1,0,4.2,53,42,30,5088,771,400,10777,5004,3,19
16110,1,0,4.0,152,42,12,1971,217,350,10886,5004,3,19
16111,1,0,3.9,110,42,30,2182,946,200,3510,5004,3,19
16112,0,0,3.9,44,42,9,4441,222,200,10682,5004,3,19
16113,1,0,4.2,350,41,30,2382,765,300,2299,5004,3,19
16114,0,0,4.1,445,41,30,953,178,400,7066,5004,3,19
16115,0,0,3.8,290,45,33,663,782,500,4243,5004,3,19
16116,1,0,3.4,99,45,0,1331,179,400,1291,5004,3,19
16117,0,0,3.7,73,43,70,4847,1114,250,6538,5004,3,19
16118,1,0,4.1,511,43,30,3112,787,500,2029,5004,3,19
16119,1,0,3.5,34,43,69,2412,1113,250,9711,5004,3,19
16120,1,1,4.3,104,45,13,3626,387,700,10276,5004,3,19
16121,1,0,4.0,275,40,13,5063,330,500,5986,5004,3,19
16122,0,0,2.7,53,41,3,4468,189,600,108,5004,3,19
16123,0,0,4.1,147,42,30,3374,945,200,8207,5004,3,19
16124,1,0,4.3,169,41,30,5099,771,450,10787,5004,3,19
16125,0,0,4.0,40,43,30,5052,785,300,13735,5004,3,19
16126,0,0,3.8,38,42,30,3136,948,400,9310,5004,3,19
16127,0,0,4.0,157,43,30,454,765,300,13916,5004,3,19
16128,1,0,3.8,75,40,69,859,1117,200,4408,5004,3,19
16129,1,0,3.8,434,42,35,1394,765,800,2986,5004,3,19
16130,1,0,3.7,52,41,13,2694,471,450,4465,5004,3,19
16131,1,1,4.1,1855,38,13,523,341,600,7984,5004,3,19
16132,1,0,4.1,208,0,70,1369,1118,200,1588,5004,3,19
16133,0,0,4.5,942,38,30,1580,947,200,9709,5004,3,19
16134,1,0,4.0,87,0,9,1965,208,200,6717,5004,3,19
16135,0,0,3.8,69,3,14,1620,349,700,4655,5004,3,19
16136,0,0,3.7,48,0,72,397,765,400,13157,5004,3,19
16137,0,1,4.5,6385,44,5,825,1103,1600,2326,5004,4,19
16138,0,1,4.8,516,42,61,1542,726,2100,8355,5004,4,19
16139,1,1,4.4,683,44,20,1788,1377,1500,12050,5004,4,19
16140,1,0,4.6,4714,44,46,2659,31,1500,1900,5004,4,19
16141,0,1,4.4,2391,44,21,3101,1120,1100,2452,5004,4,19
16142,1,1,4.4,459,44,21,1210,1152,1500,7867,5004,4,19
16143,1,0,4.3,3468,44,20,827,1152,600,12029,5004,4,19
16144,1,1,4.5,727,44,20,3845,1005,1500,4419,5004,4,19
16145,1,1,4.2,1372,44,21,1414,121,1400,11582,20,4,19
16146,1,0,4.6,1027,44,17,3326,429,550,9102,5004,4,19
16147,1,1,4.0,797,44,20,2180,1152,900,5676,5004,4,19
16148,1,0,4.0,960,44,20,2916,1665,500,7169,5004,4,19
16149,1,0,4.1,306,44,13,3104,412,600,7244,5004,4,19
16150,1,0,4.1,516,44,20,3951,560,750,1529,5004,4,19
16151,0,1,4.1,455,44,20,1823,1152,650,10570,5004,4,19
16152,1,1,4.0,1394,44,20,776,672,1100,1555,5004,4,19
16153,0,1,3.9,283,44,21,3048,745,1000,9175,5004,4,19
16154,1,0,3.9,454,44,20,4506,195,600,2498,5004,4,19
16155,1,0,3.5,889,44,20,4222,1371,650,4724,5004,4,19
16156,0,0,4.1,172,44,13,5105,363,650,7134,5004,4,19
16157,1,0,4.1,616,44,20,4849,159,500,8263,5004,4,19
16158,0,1,4.2,117,44,20,110,1421,800,4806,5004,4,19
16159,0,1,4.3,108,44,20,107,1160,1000,6574,5004,4,19
16160,0,0,3.9,144,44,20,3139,270,750,8088,5004,4,19
16161,0,0,4.0,138,44,20,674,1163,800,5818,5004,4,19
16162,1,0,3.8,267,44,20,207,1150,650,10295,5004,4,19
16163,1,0,3.7,707,44,20,3848,1470,750,9946,2313,4,19
16164,1,1,4.2,325,44,20,2088,1201,800,12302,5004,4,19
16165,1,0,2.7,249,44,20,2005,1595,400,11669,5004,4,19
16166,1,0,4.0,396,44,20,2230,908,750,10981,5004,4,19
16167,1,0,3.8,57,44,20,4508,1527,700,11596,5004,4,19
16168,1,0,3.4,34,44,20,4236,1355,650,3754,5004,4,19
16169,1,0,2.8,152,44,20,273,1202,700,2535,1327,4,19
16170,1,0,3.2,73,44,13,1595,330,650,11215,782,4,19
16171,0,0,3.8,40,44,20,1073,1557,500,1750,5004,4,19
16172,1,0,3.8,214,44,20,4183,1350,700,235,5004,4,19
16173,1,0,4.2,538,44,62,2917,1665,450,5413,5004,4,19
16174,1,0,3.8,53,44,62,3891,914,350,7830,3200,4,19
16175,1,0,4.4,384,44,62,53,1580,300,10399,5004,4,19
16176,1,0,4.3,280,44,62,2495,1152,450,1643,3810,4,19
16177,1,0,3.9,1052,44,62,492,321,600,3542,1458,4,19
16178,1,0,4.2,101,44,33,2322,779,900,4141,518,4,19
16179,0,0,3.9,140,44,68,2812,1636,200,3555,5004,4,19
16180,1,0,3.8,47,44,62,3876,830,400,1522,4894,4,19
16181,1,0,3.3,396,44,62,2051,1152,400,5448,5004,4,19
16182,0,0,3.1,117,44,62,4843,233,200,11720,5004,4,19
16183,1,0,3.9,357,44,62,716,824,500,13293,5004,4,19
16184,1,0,3.8,41,44,62,346,233,200,13532,5004,4,19
16185,1,0,3.9,654,44,62,724,320,450,997,2598,4,19
16186,1,0,3.9,554,44,62,1591,816,600,3354,4657,4,19
16187,1,0,3.9,85,44,62,1806,1152,400,12112,5004,4,19
16188,0,0,3.9,150,44,41,1604,573,500,9634,5004,4,19
16189,0,0,3.5,70,44,62,4184,1644,200,529,5004,4,19
16190,0,0,3.7,73,44,62,4120,1264,250,8184,5004,4,19
16191,0,0,3.8,37,44,43,3429,1038,400,2236,5004,4,19
16192,1,0,3.6,90,44,62,553,824,500,1095,1692,4,19
16193,0,0,2.8,64,44,62,2398,1585,300,7589,5004,4,19
16194,0,0,3.8,56,44,41,4495,1522,400,209,5004,4,19
16195,0,0,3.6,68,44,41,3509,1029,550,3973,5004,4,19
16196,0,0,3.8,81,44,62,910,545,200,2699,5004,4,19
16197,0,0,2.9,53,44,62,1958,1066,300,1714,5004,4,19
16198,1,0,3.8,102,44,62,1311,1666,400,1880,4952,4,19
16199,1,0,3.8,132,44,62,4187,1493,300,3550,5004,4,19
16200,0,0,2.9,189,44,41,2666,602,600,9988,5004,4,19
16201,0,1,4.7,10547,42,21,1305,1319,1400,11429,5004,4,19
16202,0,0,4.7,14726,42,16,634,336,900,2482,5004,4,19
16203,1,1,4.3,582,43,54,224,741,2000,8188,5004,4,19
16204,0,1,4.4,1592,42,54,1402,1124,2000,10772,5004,4,19
16205,0,1,4.5,3919,42,60,4828,887,1000,9061,5004,4,19
16206,1,1,4.5,3174,42,21,1926,1229,1500,10491,5004,4,19
16207,0,1,4.2,1768,42,20,138,635,1200,11862,5004,4,19
16208,0,0,4.6,7137,41,13,5068,333,600,4991,5004,4,19
16209,1,1,4.5,3473,42,20,2417,1396,1300,8596,5004,4,19
16210,0,1,4.5,2597,42,5,1431,722,1300,8104,5004,4,19
16211,0,0,4.2,2377,42,57,3534,884,1400,4304,5004,4,19
16212,0,0,4.5,3854,42,13,1613,467,800,10745,5004,4,19
16213,0,1,4.3,224,41,21,1561,753,1200,11004,5004,4,19
16214,0,1,4.5,7870,41,61,2679,16,1800,8389,5004,4,19
16215,1,1,4.5,3996,42,25,157,711,1600,7484,5004,4,19
16216,0,1,4.4,1582,42,20,3017,1129,700,7970,5004,4,19
16217,1,1,4.2,153,42,20,4930,67,900,4294,5004,4,19
16218,1,1,4.9,2254,42,21,3150,132,1500,8720,5004,4,19
16219,0,0,4.7,3220,42,16,3578,520,750,11301,5004,4,19
16220,1,1,4.2,2621,42,20,1577,512,1300,1440,5004,4,19
16221,0,1,4.7,4872,42,20,3656,961,1500,11928,5004,4,19
16222,0,1,4.7,4464,42,4,1444,641,1000,2660,5004,4,19
16223,0,1,4.4,377,40,18,1465,332,1000,10413,5004,4,19
16224,1,1,4.4,9085,41,22,249,1464,600,13268,5004,4,19
16225,0,0,4.1,2738,42,13,2692,398,1300,10104,5004,4,19
16226,0,1,4.4,118,42,46,1572,1467,1500,2662,5004,4,19
16227,0,1,4.5,911,41,54,1489,685,1400,13783,5004,4,19
16228,0,1,4.6,5017,42,26,1459,801,1800,4161,5004,4,19
16229,0,1,4.5,2014,42,54,214,628,1400,3194,5004,4,19
16230,1,0,4.4,7238,42,20,1028,237,600,13396,649,4,19
16231,1,1,4.4,3676,42,20,3228,604,1400,340,2973,4,19
16232,1,1,4.4,2403,41,20,4351,1079,1000,5667,5004,4,19
16233,0,1,4.5,1250,41,53,2645,34,1200,9357,5004,4,19
16234,0,0,4.4,1228,41,13,1632,397,800,13619,5004,4,19
16235,0,1,4.5,580,43,4,1481,899,1000,7152,5004,4,19
16236,0,1,4.1,786,40,20,786,1371,1500,11289,5004,4,19
16237,1,0,4.4,365,43,13,4925,491,500,13916,5004,4,19
16238,0,1,4.4,4096,41,5,1406,124,1200,5627,5004,4,19
16239,1,0,4.0,79,45,13,1683,380,400,7601,1748,4,19
16240,0,1,4.1,1799,42,20,4327,14,1000,8968,5004,4,19
16241,0,1,4.0,2164,42,46,201,625,1000,2124,5004,4,19
16242,0,1,4.2,1746,41,57,1463,537,1400,9236,5004,4,19
16243,0,0,4.4,177,42,17,4781,465,600,10978,5004,4,19
16244,0,1,4.5,697,42,20,3202,601,1400,10609,5004,4,19
16245,0,0,4.3,2308,42,20,36,64,800,13242,5004,4,19
16246,1,1,4.3,2584,42,4,300,686,1200,5711,5004,4,19
16247,1,1,4.5,272,41,20,3667,1004,1300,13571,5004,4,19
16248,1,1,4.3,524,43,20,3071,22,2500,8096,5004,4,19
16249,1,0,4.3,2874,42,13,714,335,600,4197,1732,4,19
16250,1,1,4.2,1181,41,57,183,881,1300,8503,1367,4,19
16251,1,1,4.4,1856,43,20,3242,519,1100,7291,4099,4,19
16252,0,0,3.8,1162,42,20,121,49,650,2367,5004,4,19
16253,1,0,4.3,1594,42,20,3201,150,550,9190,4799,4,19
16254,1,1,4.1,1251,42,20,750,1371,600,9730,2765,4,19
16255,0,0,3.8,4660,43,50,4743,1300,2000,5302,5004,4,19
16256,1,1,4.0,1880,43,20,2575,1152,600,12628,4064,4,19
16257,0,1,4.3,2254,42,20,3157,607,1100,2650,5004,4,19
16258,1,1,4.3,554,42,26,4511,1261,1000,8192,3014,4,19
16259,0,1,4.3,1475,42,13,732,404,800,5351,5004,4,19
16260,1,1,4.4,193,40,13,3809,330,1000,12672,4648,4,19
16261,0,0,4.0,1161,41,20,4721,515,650,10586,5004,4,19
16262,1,1,4.3,1810,42,22,2520,658,900,7657,4490,4,19
16263,0,0,4.1,315,41,13,3928,381,600,12379,5004,4,19
16264,0,0,4.1,442,42,20,1892,1205,500,6972,5004,4,19
16265,1,1,4.4,389,42,21,3878,1104,1500,11527,5004,4,19
16266,1,1,4.2,1629,41,20,3617,1508,1500,4850,3190,4,19
16267,1,1,4.4,214,42,13,4281,498,800,13322,605,4,19
16268,0,0,4.5,740,42,20,4707,1105,1200,4957,5004,4,19
16269,1,0,4.4,951,42,13,168,433,900,8867,4033,4,19
16270,1,1,4.2,520,42,13,2868,387,800,13916,5004,4,19
16271,1,1,4.4,470,41,13,3808,401,800,5598,5004,4,19
16272,1,1,4.1,678,40,20,3225,603,900,266,5004,4,19
16273,1,1,4.1,602,43,20,3865,994,1100,10818,1584,4,19
16274,1,0,4.3,345,42,20,3214,553,800,9489,5004,4,19
16275,0,1,4.5,556,42,13,4325,410,900,4914,5004,4,19
16276,1,0,4.1,845,43,20,3125,1530,700,5439,1386,4,19
16277,1,1,4.2,768,41,20,2841,1268,1700,10025,3568,4,19
16278,0,1,4.3,170,41,20,3204,524,800,4456,5004,4,19
16279,1,0,4.2,823,43,20,2800,1152,1000,6394,2338,4,19
16280,1,0,4.2,533,42,20,2880,598,600,8981,4836,4,19
16281,1,0,4.1,1574,42,20,3057,107,750,12895,3316,4,19
16282,0,0,4.3,295,41,13,3838,471,850,6517,5004,4,19
16283,1,1,4.1,261,41,20,3988,1145,750,10593,3271,4,19
16284,1,1,4.1,1798,42,57,1448,879,1200,4572,1499,4,19
16285,0,1,4.1,822,41,21,4671,49,800,13204,5004,4,19
16286,1,1,4.4,1811,41,20,3730,1674,1000,12178,1453,4,19
16287,1,0,4.1,992,43,13,2854,402,600,6563,1522,4,19
16288,0,1,4.1,759,40,4,1236,1192,1200,9207,5004,4,19
16289,1,1,4.0,1519,40,13,3298,381,900,9436,4750,4,19
16290,1,1,4.2,2717,40,13,1669,402,1000,7098,2961,4,19
16291,1,0,4.1,1962,43,20,2083,199,650,11306,3383,4,19
16292,1,0,3.9,1143,42,20,315,1348,500,2608,2332,4,19
16293,1,0,4.1,1118,42,20,2355,287,750,9481,4353,4,19
16294,1,0,4.0,314,42,20,3191,608,800,9440,4922,4,19
16295,1,0,4.2,170,41,13,3785,425,700,9233,2620,4,19
16296,1,1,3.9,484,42,20,1051,1423,700,5269,3308,4,19
16297,0,1,4.4,331,42,20,2848,1063,1200,6434,5004,4,19
16298,0,1,4.2,817,43,13,2866,395,800,7946,5004,4,19
16299,1,1,4.2,877,42,13,3556,337,600,10507,952,4,19
16300,1,0,4.2,1066,42,13,1592,392,800,9925,3165,4,19
16301,0,0,4.1,679,42,20,793,1585,650,6508,5004,4,19
16302,1,1,4.1,226,42,20,644,1235,600,1615,2202,4,19
16303,1,0,4.1,895,40,13,2972,393,800,7642,4614,4,19
16304,0,0,4.1,2451,43,13,478,369,700,12757,5004,4,19
16305,1,0,4.0,788,42,20,1081,236,800,12438,4662,4,19
16306,0,0,4.0,1408,43,60,176,631,1000,8262,5004,4,19
16307,1,0,3.9,784,42,20,2453,234,750,882,4569,4,19
16308,1,0,3.9,475,43,20,2561,1455,600,6646,415,4,19
16309,1,0,4.1,141,42,13,4308,450,1200,8193,5004,4,19
16310,1,0,3.8,661,42,20,2937,616,500,2897,1789,4,19
16311,0,1,4.1,1244,42,49,1436,630,1500,1244,5004,4,19
16312,1,1,3.7,291,41,20,2958,68,750,8763,1039,4,19
16313,1,1,4.0,151,39,20,417,704,1100,2353,1860,4,19
16314,1,1,4.1,402,42,15,4974,420,1200,7361,1369,4,19
16315,0,1,3.8,155,42,58,2677,900,1000,3343,5004,4,19
16316,1,1,4.4,348,42,21,167,539,1000,3890,390,4,19
16317,1,1,4.2,1708,42,13,633,457,650,3769,1332,4,19
16318,1,1,4.2,350,42,20,3348,1152,700,13660,3493,4,19
16319,1,0,3.6,76,41,20,3595,698,750,4,3441,4,19
16320,1,0,4.1,87,43,13,5043,425,700,12930,363,4,19
16321,1,1,3.9,599,41,4,173,897,1200,12943,941,4,19
16322,1,1,4.0,238,42,20,4579,1137,800,4594,4238,4,19
16323,1,0,3.7,483,41,20,1086,759,800,7795,1328,4,19
16324,0,1,3.9,599,42,60,2643,721,1300,2518,5004,4,19
16325,1,1,4.0,281,41,21,268,799,1500,7073,1768,4,19
16326,1,0,4.3,481,42,13,4774,510,450,10043,536,4,19
16327,1,0,3.8,474,42,20,3690,1593,500,12218,3122,4,19
16328,1,0,3.8,66,42,20,4755,97,800,5405,4561,4,19
16329,0,0,4.2,226,39,13,3337,504,200,8894,5004,4,19
16330,1,0,3.9,823,42,20,2890,556,750,2230,1258,4,19
16331,0,0,4.1,100,41,20,3264,13,600,5168,5004,4,19
16332,1,0,3.9,457,43,20,4117,519,1000,7771,3023,4,19
16333,0,0,4.2,272,43,60,1462,746,1400,3294,5004,4,19
16334,0,1,3.9,1390,42,46,3107,716,1400,12367,5004,4,19
16335,1,1,4.2,295,42,20,4552,1528,800,10569,1421,4,19
16336,1,1,3.9,158,41,20,2856,663,1000,7414,3354,4,19
16337,1,0,3.7,259,42,20,778,1135,750,3084,1208,4,19
16338,1,0,4.0,783,43,20,3849,1001,750,9670,2722,4,19
16339,1,0,4.0,66,41,16,4636,460,700,11011,4704,4,19
16340,1,0,4.1,1004,42,20,383,1384,700,3077,259,4,19
16341,1,0,4.0,72,43,20,3128,1086,1000,4811,1154,4,19
16342,1,0,3.1,911,42,20,360,1377,600,11343,1407,4,19
16343,1,0,4.1,237,42,62,899,1323,500,10314,3902,4,19
16344,0,0,4.0,293,43,12,2218,1649,250,3185,5004,4,19
16345,1,0,4.1,96,42,13,959,381,600,11187,3069,4,19
16346,1,0,4.1,61,39,13,3436,449,600,2743,4425,4,19
16347,1,0,3.6,74,42,20,144,195,700,9748,4155,4,19
16348,0,1,4.1,357,40,37,2273,800,2000,12576,5004,4,19
16349,0,0,3.8,47,42,13,2109,453,600,1322,5004,4,19
16350,0,0,4.1,183,42,51,5002,1152,150,7117,5004,4,19
16351,0,0,3.9,220,41,62,1902,1152,250,10019,5004,4,19
16352,1,0,3.6,165,40,20,977,1192,500,621,4585,4,19
16353,1,0,3.8,149,42,20,1149,275,600,3379,4927,4,19
16354,1,0,4.0,202,42,13,489,404,800,7699,5004,4,19
16355,0,0,3.8,109,41,4,3262,876,1500,5334,5004,4,19
16356,1,0,4.0,152,42,12,1971,217,350,10886,5004,4,19
16357,0,0,3.8,38,43,20,257,1446,900,9025,5004,4,19
16358,1,0,3.6,383,42,20,4795,1033,600,125,2813,4,19
16359,1,0,3.8,172,42,20,2410,1419,550,13020,2751,4,19
16360,0,0,3.8,674,43,57,228,30,1700,12078,5004,4,19
16361,1,0,3.9,293,43,45,3689,1640,250,7082,4078,4,19
16362,1,0,4.2,414,42,13,3293,427,700,9395,5004,4,19
16363,1,1,3.7,114,42,20,1097,1192,900,2003,4250,4,19
16364,0,0,3.7,73,43,70,4847,1114,250,6530,5004,4,19
16365,1,0,3.8,222,18,20,2910,556,600,823,3369,4,19
16366,1,0,3.5,74,43,20,2031,1024,600,1320,5004,4,19
16367,1,0,3.6,243,42,20,1098,1408,1000,1096,1187,4,19
16368,1,0,3.8,214,43,20,1939,1107,700,1009,4195,4,19
16369,1,0,3.6,242,43,20,1131,1518,800,8657,5004,4,19
16370,0,0,2.5,547,41,20,4027,1152,450,7898,5004,4,19
16371,1,0,3.1,121,43,20,4726,1192,500,1306,1898,4,19
16372,1,1,4.1,221,41,20,4057,1152,1000,12202,546,4,19
16373,0,1,3.8,170,41,4,3974,1583,1300,3246,5004,4,19
16374,1,0,4.1,508,43,13,3092,379,600,5727,5004,4,19
16375,0,0,4.0,58,42,20,3155,1662,500,11755,5004,4,19
16376,1,0,3.5,34,43,69,2412,1113,250,9711,2891,4,19
16377,1,1,4.3,105,45,13,3626,387,700,10277,5004,4,19
16378,1,0,3.6,207,42,20,70,1046,500,892,5004,4,19
16379,1,0,4.0,277,40,13,5063,330,500,9036,141,4,19
16380,0,0,4.4,154,42,13,3332,381,800,11820,5004,4,19
16381,0,1,3.5,32,42,20,1730,1192,1000,13505,5004,4,19
16382,1,0,3.9,626,42,20,3239,558,600,4390,1266,4,19
16383,0,0,2.9,291,41,20,2009,1593,250,11357,5004,4,19
16384,1,0,3.7,47,43,20,4760,1203,800,12331,5004,4,19
16385,0,0,3.8,152,43,60,465,36,1500,2867,5004,4,19
16386,0,0,2.7,47,41,20,3426,1152,800,5079,5004,4,19
16387,0,0,2.8,227,43,13,4797,330,450,2692,5004,4,19
16388,1,1,3.7,1015,43,4,1244,661,1300,4426,3232,4,19
16389,1,0,3.9,523,41,20,3209,607,500,514,4736,4,19
16390,0,0,3.6,54,43,62,1353,1276,400,8917,5004,4,19
16391,0,0,2.7,61,43,62,4216,88,500,4759,5004,4,19
16392,0,1,3.7,81,43,46,4236,876,1200,12768,5004,4,19
16393,1,0,3.8,327,43,20,2947,42,500,4449,1052,4,19
16394,1,0,3.4,357,18,62,760,1152,350,1002,644,4,19
16395,1,0,3.7,52,41,13,2694,471,450,4465,3054,4,19
16396,1,0,4.1,1964,43,62,4712,1106,600,2489,4746,4,19
16397,1,0,4.3,3624,43,62,3985,1631,400,11156,2929,4,19
16398,0,0,4.2,1536,43,62,2563,1241,600,7209,5004,4,19
16399,0,0,4.2,94,43,62,2699,1152,400,8486,5004,4,19
16400,0,0,4.1,1229,42,62,4085,1108,400,3546,5004,4,19
16401,1,0,4.4,2634,42,33,700,951,500,1825,710,4,19
16402,1,0,4.1,509,41,62,2125,999,600,12252,4811,4,19
16403,1,0,4.2,973,42,62,2001,1543,200,6743,5004,4,19
16404,1,0,3.9,28,42,62,2907,557,200,7734,3207,4,19
16405,1,1,4.3,343,41,62,256,788,450,7221,3999,4,19
16406,1,0,4.3,656,43,62,3913,1543,250,7395,347,4,19
16407,0,0,4.3,996,42,62,2914,615,350,7158,5004,4,19
16408,1,0,4.3,194,43,62,2254,1641,300,11913,4136,4,19
16409,1,0,4.0,63,43,62,3812,982,400,11469,3070,4,19
16410,1,0,4.3,172,42,62,655,320,500,8826,4194,4,19
16411,1,0,4.2,196,43,30,1281,790,400,5764,3968,4,19
16412,0,0,4.2,54,42,62,2769,1543,200,13074,5004,4,19
16413,1,0,4.3,247,42,62,3223,1664,600,9878,1134,4,19
16414,1,0,4.2,558,42,62,4984,1668,400,425,3731,4,19
16415,1,0,4.0,138,45,62,3113,1605,250,5798,2690,4,19
16416,0,0,3.8,468,43,62,4812,1543,200,9852,5004,4,19
16417,1,0,3.9,44,43,62,1702,619,550,7598,2505,4,19
16418,0,0,4.1,210,42,62,4442,174,200,6410,5004,4,19
16419,1,0,3.8,76,42,62,2493,200,500,4489,4220,4,19
16420,1,0,4.0,462,45,62,4121,1186,500,8757,4119,4,19
16421,1,0,4.0,567,43,62,3752,1470,400,9948,3108,4,19
16422,1,0,4.0,685,42,62,3147,615,250,13866,4227,4,19
16423,1,0,4.0,199,41,62,790,1152,500,8269,5004,4,19
16424,1,0,4.2,166,42,62,2211,815,300,2883,849,4,19
16425,1,0,3.7,434,41,62,253,1419,400,278,2749,4,19
16426,1,0,3.9,49,41,62,4494,1563,400,11711,935,4,19
16427,1,0,3.7,219,42,67,4312,1503,600,9040,856,4,19
16428,1,0,3.9,503,43,62,849,1634,300,1948,61,4,19
16429,1,0,3.9,76,40,62,4789,1598,300,10813,3526,4,19
16430,1,0,3.8,141,42,62,2705,1587,200,2206,129,4,19
16431,1,0,3.9,188,45,62,2887,519,200,8535,5004,4,19
16432,1,0,3.9,96,18,62,2086,200,500,10451,1882,4,19
16433,0,0,3.9,154,43,62,4263,1447,200,9927,5004,4,19
16434,1,0,3.9,34,18,62,3075,1152,300,13521,3508,4,19
16435,1,0,3.9,213,43,62,4162,315,400,1762,5004,4,19
16436,0,0,3.8,290,45,33,663,782,500,4243,5004,4,19
16437,1,0,3.8,108,43,62,601,368,400,1686,1077,4,19
16438,1,0,3.8,48,45,62,3479,1192,300,11960,66,4,19
16439,0,0,4.0,99,43,62,1854,1626,200,13916,5004,4,19
16440,1,0,4.1,322,43,62,748,1152,600,7940,4336,4,19
16441,1,0,4.0,212,41,62,3791,747,400,11460,5004,4,19
16442,1,1,4.1,152,43,62,3713,376,600,9382,1468,4,19
16443,1,0,4.2,106,24,62,3473,231,300,11511,4833,4,19
16444,1,0,3.9,241,41,62,2164,1472,600,5811,3458,4,19
16445,0,0,4.0,203,43,43,2624,196,350,11654,5004,4,19
16446,1,0,3.9,64,42,62,467,1068,300,9018,3679,4,19
16447,1,0,4.1,76,42,62,4568,1513,450,13024,5004,4,19
16448,1,0,3.6,72,43,62,1188,1105,200,1722,583,4,19
16449,0,0,2.7,53,41,3,4468,189,600,107,5004,4,19
16450,0,0,3.8,89,42,62,4877,1333,300,34,5004,4,19
16451,1,0,3.6,76,42,62,723,321,600,7142,2144,4,19
16452,0,0,3.8,65,43,62,1943,622,550,4819,5004,4,19
16453,0,0,4.0,126,43,62,4473,1511,300,878,5004,4,19
16454,1,0,4.1,205,42,62,4787,815,250,2105,5004,4,19
16455,1,0,3.8,434,42,35,1394,765,800,2986,5004,4,19
16456,1,0,3.8,103,43,62,1930,1205,400,431,5004,4,19
16457,1,0,3.8,63,24,62,4228,864,350,7231,5004,4,19
16458,1,0,3.7,34,18,62,3395,1152,200,9089,746,4,19
16459,0,1,4.9,6490,0,20,4769,811,1600,13161,5004,4,19
16460,0,1,4.4,307,0,20,3973,718,1300,9249,5004,4,19
16461,1,1,4.6,1895,38,21,2437,1426,1200,8374,5004,4,19
16462,0,1,4.4,1178,0,21,3271,1365,1100,1093,5004,4,19
16463,1,1,4.5,823,0,20,3360,714,800,10928,5004,4,19
16464,1,1,4.1,1856,38,13,523,341,600,6272,5004,4,19
16465,0,1,4.3,1559,38,57,4738,896,1200,12004,5004,4,19
16466,1,1,4.5,1883,0,13,862,392,900,6687,5004,4,19
16467,1,0,4.2,3007,38,13,567,372,1000,10511,5004,4,19
16468,0,0,4.0,339,30,20,2199,1169,550,4041,5004,4,19
16469,1,1,4.2,1544,0,20,3400,1050,800,2829,2361,4,19
16470,1,0,4.0,579,38,20,2069,206,600,13829,845,4,19
16471,1,0,3.8,178,38,20,854,1331,800,2463,5004,4,19
16472,0,0,3.9,207,0,20,2357,258,600,5648,5004,4,19
16473,1,0,3.9,468,0,20,3980,110,700,197,4602,4,19
16474,0,0,4.4,320,0,51,165,1055,300,11627,5004,4,19
16475,1,1,4.1,2732,0,20,759,294,800,7697,4329,4,19
16476,1,0,4.1,779,38,13,1950,381,700,6276,5004,4,19
16477,1,0,3.7,42,0,62,2109,854,400,98,967,4,19
16478,1,0,3.9,421,0,20,4589,110,800,10201,1852,4,19
16479,0,1,4.0,171,0,4,1214,876,1100,2731,5004,4,19
16480,1,0,4.0,457,38,20,996,1152,650,3936,5004,4,19
16481,1,0,4.0,112,38,20,4905,1152,500,8632,5004,4,19
16482,1,0,3.9,99,0,62,722,963,1000,2253,5004,4,19
16483,1,0,3.8,262,0,20,989,1192,550,5677,1098,4,19
