,book_table,votes,location,rest_type,dish_liked,cuisines,cost,review,rate
17538,0,1214,8,4,1551,661,2000,7328,4.1
17539,1,232,49,5,3341,120,2000,11516,4.4
17540,0,38,66,4,1461,895,2000,4838,4.2
17541,1,430,65,38,1912,519,3500,10017,4.3
17542,1,190,74,21,1777,1357,1300,682,4.0
17543,1,338,49,21,4503,1046,1800,9256,4.1
17544,0,86,61,5,4574,721,1500,2902,3.9
17545,1,747,12,57,178,884,1500,2437,3.9
17546,0,190,76,4,5126,876,600,9352,3.9
17547,0,406,49,57,4751,1192,1000,177,2.7
17548,0,234,47,5,1544,992,1000,7,3.9
17549,0,297,65,57,220,1292,1000,1758,3.7
17550,1,195,49,47,1484,1364,3000,1044,4.0
17551,1,73,73,4,169,721,1200,12102,3.8
17552,1,96,8,21,111,1143,1300,6235,3.9
17553,1,260,49,21,1570,1657,1500,11071,4.2
17554,1,278,76,21,2964,55,800,9024,3.6
17555,1,4819,15,59,4484,1454,1300,2677,4.7
17556,1,751,81,38,328,1152,3000,13629,4.4
17557,1,375,81,47,1453,876,3000,12459,4.4
17558,1,345,81,38,4334,521,2000,1313,4.1
17559,1,984,78,21,4565,910,1000,12794,4.2
17560,1,429,81,38,4535,1342,3400,1319,4.3
17561,1,770,78,21,4652,28,1200,10353,4.1
17562,0,495,81,57,1235,902,1300,5400,4.1
17563,1,64,4,4,4236,876,2200,13916,3.7
17564,1,1143,52,20,2632,1412,1100,10304,4.3
17565,1,592,67,20,5022,1152,1200,4910,4.3
17566,1,950,52,37,4667,1292,2000,3056,4.3
17567,1,1150,52,20,2489,519,1700,9001,4.5
17568,1,1099,52,20,3872,1007,1500,8792,4.3
17569,1,1070,52,20,2408,1192,950,9993,4.0
17570,1,568,52,20,798,1412,1000,13102,4.0
17571,0,2127,67,20,2143,1412,1200,13057,4.4
17572,1,371,70,37,3776,1293,2400,9016,4.2
17573,0,571,67,20,4344,563,800,6921,3.8
17574,1,309,70,37,3658,1313,4100,13751,4.1
17575,1,358,72,20,876,1218,1500,13831,4.2
17576,1,354,67,20,3822,1002,1400,9802,4.3
17577,1,344,72,37,4291,737,3000,9771,4.0
17578,1,409,61,20,1242,1292,1200,11661,4.5
17579,1,355,5,22,3333,1464,600,6018,4.3
17580,1,854,62,20,8,1462,800,13462,4.3
17581,0,81,62,20,1830,1419,600,8949,3.7
17582,1,56,62,20,4494,1535,900,6869,3.7
17583,0,69,52,13,3550,330,500,9029,4.0
17584,0,272,52,13,2111,402,600,5584,4.1
17585,0,504,52,13,3693,492,500,2583,4.2
17586,0,287,52,17,1325,781,700,10363,4.2
17587,0,250,52,13,1695,453,400,12136,3.9
17588,0,117,52,13,1994,330,350,10191,3.7
17589,0,72,52,13,918,423,500,3000,3.9
17590,0,722,67,14,1766,348,400,3136,4.3
17591,0,90,67,13,1630,397,800,10582,4.3
17592,1,476,67,13,4282,362,1000,5604,4.3
17593,0,111,72,30,2317,777,400,8909,3.9
17594,0,184,72,20,3484,659,800,10822,4.1
17595,1,355,5,22,3333,1464,600,6018,4.3
17596,0,1440,56,13,477,457,650,12720,4.2
17597,0,334,56,62,654,846,500,10941,4.0
17598,0,1440,56,13,477,457,650,12721,4.2
17599,0,112,52,62,1782,1632,200,4150,3.9
17600,0,104,52,62,247,1543,120,11095,4.4
17601,0,409,56,62,2339,938,350,8768,4.0
17602,0,285,52,41,1184,1666,400,9397,3.9
17603,0,535,83,29,4395,920,450,12291,3.3
17604,0,253,87,68,95,1286,400,10307,4.1
17605,0,555,56,62,511,321,600,5290,4.0
17606,0,403,72,30,2296,952,400,9690,4.4
17607,0,601,62,20,400,1398,750,6015,4.0
17608,0,224,56,62,2458,1029,300,1315,3.5
17609,0,673,56,62,875,1640,250,2133,4.1
17610,0,30,69,72,3257,991,500,12199,3.8
17611,0,115,62,30,1282,790,400,3551,3.9
17612,0,577,56,20,2474,126,600,4113,4.2
17613,0,154,62,30,1279,945,500,6414,4.0
17614,0,418,56,62,3691,1632,400,7584,3.7
17615,1,4869,56,22,3267,1464,600,11080,4.4
17616,0,129,56,11,4888,776,400,8292,3.9
17617,0,594,72,62,869,873,250,3921,3.7
17618,0,142,52,30,1297,952,400,9307,4.1
17619,0,209,62,62,2911,550,450,3596,3.8
17620,0,133,52,62,257,1573,250,8328,4.1
17621,0,179,56,62,5122,83,300,13536,3.8
17622,0,250,52,62,3426,1231,300,4363,3.5
17623,0,89,87,62,112,1056,300,6581,4.0
17624,0,89,87,62,366,1192,300,1651,3.4
17625,0,935,52,20,375,1132,700,10249,4.1
17626,0,340,52,20,3663,1470,750,11674,2.8
17627,0,99,5,13,664,465,500,8566,3.6
17628,0,239,56,62,2652,1205,400,1314,3.3
17629,0,250,69,29,4223,1186,500,9002,3.9
17630,0,209,15,62,532,320,400,12560,3.6
17631,0,71,52,62,2705,1583,300,8017,4.0
17632,0,84,81,72,5003,1152,200,3543,3.4
17633,0,251,52,62,4226,823,350,3927,3.8
17634,0,462,56,20,73,1033,600,9853,3.8
17635,0,343,56,20,1103,1192,500,13196,3.9
17636,0,284,62,62,4967,1543,150,2957,4.0
17637,0,1192,52,62,3,1585,250,5975,4.0
17638,0,182,62,72,3327,1461,800,3642,3.9
17639,0,163,60,62,4947,1543,400,5430,4.0
17640,0,559,62,72,1821,1388,500,8,4.1
17641,0,1107,56,20,3852,998,700,2227,4.1
17642,0,340,52,62,9,591,350,12494,4.0
17643,0,4408,52,62,248,1543,150,12801,4.7
17644,0,629,61,35,4771,775,450,295,4.0
17645,0,637,56,13,503,331,700,5357,4.1
17646,0,380,56,20,2290,623,750,5970,4.0
17647,0,133,56,2,5060,179,500,8417,3.9
17648,0,152,72,20,2809,1152,600,3788,4.0
17649,0,99,62,62,672,815,300,13916,3.8
17650,0,249,56,30,1343,788,500,6956,4.1
17651,0,108,56,12,4777,819,250,7053,4.0
17652,0,181,69,62,4952,1543,100,13577,4.1
17653,0,171,87,20,2105,1057,450,351,3.9
17654,1,1016,5,20,4532,1371,800,11995,4.4
17655,0,52,69,29,2515,1109,600,11840,4.1
17656,0,221,62,29,2264,233,650,7500,4.0
17657,0,124,56,62,2811,200,300,5529,4.0
17658,0,62,87,20,1124,1278,550,4737,3.7
17659,0,328,62,20,393,1596,450,12562,3.8
17660,1,6433,52,21,4987,40,1400,1421,4.8
17661,0,196,52,30,1876,771,300,4968,4.1
17662,0,244,69,62,1856,1152,250,3026,3.9
17663,0,243,5,20,272,294,600,13096,4.1
17664,0,61,52,20,257,1274,800,840,2.7
17665,0,233,56,62,1929,840,500,8008,4.0
17666,0,308,52,20,656,1485,1200,5851,4.1
17667,1,1940,52,20,1172,1371,2000,12877,4.9
17668,1,2315,62,21,5038,721,1100,11109,4.6
17669,1,2881,56,59,2833,1298,1200,4746,4.4
17670,0,106,87,62,4935,815,150,6590,4.0
17671,0,58,56,13,440,434,900,495,3.2
17672,0,418,56,20,2897,521,700,11082,4.2
17673,0,62,52,41,1870,1543,500,9146,3.4
17674,0,84,72,62,4936,1624,150,4971,4.2
17675,0,184,56,12,4414,215,500,2094,4.1
17676,0,461,52,62,3582,550,200,13310,3.9
17677,0,140,56,62,926,1152,300,4131,3.5
17678,0,284,5,20,3164,580,800,10082,3.8
17679,0,73,52,69,2442,1117,250,10551,4.0
17680,0,159,69,62,772,1192,350,4286,3.6
17681,0,69,56,20,317,1323,650,5520,3.7
17682,0,785,52,20,4687,1676,1000,8225,4.5
17683,1,1636,15,20,3603,1004,1300,5683,4.5
17684,0,67,87,30,235,952,450,8125,3.8
17685,1,605,56,13,504,484,800,4443,4.0
17686,0,43,61,20,4842,600,900,9126,3.7
17687,0,266,56,62,2026,1543,200,6250,4.0
17688,0,172,52,62,3121,1607,300,11732,4.0
17689,0,702,56,20,2927,962,700,2854,4.0
17690,0,96,62,62,610,527,150,5482,4.0
17691,0,135,69,9,3982,208,150,11115,4.1
17692,0,93,56,62,860,1640,300,4134,2.7
17693,0,71,52,67,4284,930,500,4375,2.4
17694,1,674,56,20,4658,692,800,6118,4.2
17695,0,359,52,41,434,765,300,61,3.9
17696,0,391,81,30,1337,765,400,12955,4.8
17697,0,219,52,62,1999,1543,100,12077,4.1
17698,0,120,52,63,3508,817,300,4185,3.8
17699,0,210,87,62,156,1030,450,4212,3.3
17700,0,255,56,30,3098,787,500,898,4.0
17701,0,162,56,62,4161,1496,300,1349,3.8
17702,0,130,52,41,1884,180,450,1069,3.9
17703,0,89,52,30,2114,949,500,10896,3.9
17704,0,111,72,30,2317,777,400,8909,3.9
17705,0,504,52,13,3693,492,500,2583,4.2
17706,0,281,56,62,529,824,500,10382,3.9
17707,0,114,56,13,3559,330,600,1823,2.8
17708,1,662,52,5,3709,885,1100,3794,4.1
17709,1,868,56,22,3606,676,1000,3090,4.0
17710,0,58,52,41,2123,1452,300,2598,4.0
17711,0,722,67,14,1766,348,400,3136,4.3
17712,1,1099,52,20,3872,1007,1500,8792,4.3
17713,0,257,81,13,3717,400,500,13440,4.1
17714,0,272,52,13,2111,402,600,5584,4.1
17715,0,377,52,62,3804,1470,400,8995,4.0
17716,0,657,15,17,817,425,750,8509,4.3
17717,0,118,87,62,1222,1268,400,4349,3.7
17718,1,552,56,13,3662,381,800,9322,4.1
17719,0,114,56,62,4202,815,400,9905,3.7
17720,0,210,60,62,4131,1395,600,2332,3.9
17721,0,75,62,62,4966,1558,300,700,3.0
17722,0,105,52,62,2921,820,300,8977,3.9
17723,0,67,87,20,2416,1585,600,1990,2.9
17724,0,489,52,62,1989,1543,300,8255,4.1
17725,1,863,15,22,4800,657,1000,9631,4.3
17726,0,94,62,62,2980,1081,350,4086,3.1
17727,0,431,56,20,3643,698,700,12411,3.9
17728,0,291,52,63,2706,1586,300,5616,3.9
17729,0,111,60,20,4567,1533,750,9448,3.8
17730,0,55,56,13,3577,362,400,314,3.7
17731,0,669,56,13,4641,461,800,2667,4.1
17732,0,40,52,62,4948,1543,150,4158,3.9
17733,0,744,15,13,4437,404,750,9765,4.2
17734,0,87,52,2,1771,179,400,12572,3.8
17735,0,48,56,13,1842,330,600,11880,3.9
17736,0,78,60,20,103,1595,400,4218,3.5
17737,0,69,52,13,3550,330,500,9029,4.0
17738,0,100,52,62,3521,1192,400,3962,3.7
17739,0,55,81,62,2716,1613,400,2059,2.8
17740,0,250,52,13,1695,453,400,12136,3.9
17741,0,126,56,13,3525,454,700,1721,3.7
17742,0,363,56,13,1306,475,900,7343,3.9
17743,0,159,81,13,658,453,300,8905,4.1
17744,0,89,56,20,3028,1380,650,7578,3.6
17745,0,86,52,20,1017,1027,600,3681,3.8
17746,0,49,56,30,5043,785,200,13714,3.9
17747,0,88,60,20,4745,563,500,1029,3.7
17748,0,160,15,20,3224,602,700,267,3.7
17749,0,208,15,20,4852,1593,400,3966,3.8
17750,0,2407,52,62,2461,1543,150,7176,4.5
17751,0,154,56,62,257,1205,450,8970,3.8
17752,0,158,60,20,4239,1152,600,4232,3.7
17753,0,253,81,20,2191,1205,800,5431,3.8
17754,0,124,52,41,3093,1108,400,13163,4.2
17755,1,610,52,20,4846,1152,1000,5277,4.0
17756,1,166,52,20,1835,1411,1100,13916,4.2
17757,1,469,52,21,1400,1363,1200,4494,4.1
17758,0,188,52,30,1575,947,200,12733,4.3
17759,0,106,60,20,743,1382,550,13,3.0
17760,0,124,60,62,829,1128,200,7670,4.0
17761,0,140,60,20,1019,1205,500,7752,3.9
17762,0,711,56,72,1154,265,500,12401,3.2
17763,0,238,56,13,1581,452,500,4200,4.0
17764,0,72,62,62,2092,1244,350,5633,3.8
17765,0,317,62,20,43,58,800,8301,3.9
17766,0,72,52,13,918,423,500,3000,3.9
17767,0,139,56,20,2598,943,650,1949,2.9
17768,0,86,72,62,2642,864,200,3985,3.9
17769,0,280,72,20,3158,1290,600,6200,4.0
17770,0,50,56,29,257,1192,300,10111,3.8
17771,0,215,62,62,1862,264,400,6404,3.8
17772,0,591,62,20,1156,67,700,9791,3.8
17773,0,178,62,20,1618,1280,500,5077,2.3
17774,0,166,56,62,1133,1044,350,6510,2.6
17775,0,500,62,20,2448,1192,600,11695,4.1
17776,0,397,62,62,3454,1152,450,2914,4.0
17777,1,1150,52,20,2489,519,1700,8998,4.5
17778,0,323,52,20,379,1204,650,2601,3.8
17779,1,1070,52,20,2408,1192,950,9993,4.0
17780,0,77,20,72,33,1264,400,12240,3.4
17781,0,99,56,20,4143,1254,500,2010,3.0
17782,1,1143,52,20,2632,1412,1100,10304,4.3
17783,0,589,62,20,2367,68,600,4464,3.4
17784,0,175,52,20,3168,602,600,3578,3.7
17785,0,537,56,20,2060,559,650,6375,4.0
17786,0,100,62,62,1638,1593,400,12898,3.5
17787,0,327,52,51,2795,1543,150,3183,4.1
17788,0,81,52,20,340,1603,600,4343,3.9
17789,0,100,87,20,4310,1218,1000,6067,4.2
17790,0,349,62,20,736,1379,600,12735,3.7
17791,0,253,87,62,3949,1585,450,5525,4.2
17792,0,67,5,20,2084,1192,500,4123,3.7
17793,1,476,15,20,2512,1268,1700,11182,4.2
17794,0,136,15,20,3090,160,1500,8211,4.2
17795,0,444,52,20,2663,522,600,10092,4.1
17796,0,61,5,69,3074,1117,100,8655,3.9
17797,0,398,15,20,787,542,600,10052,4.1
17798,0,49,52,41,3135,1582,800,3634,3.1
17799,1,280,60,20,4547,1527,1200,5022,3.8
17800,0,30,52,62,4460,917,500,4730,2.6
17801,0,50,51,20,355,1550,750,9293,3.7
17802,0,571,67,20,4344,563,800,6921,3.8
17803,1,675,62,20,2839,1292,900,9297,3.9
17804,0,101,60,20,2933,610,500,13425,3.7
17805,0,94,60,20,1096,1198,500,2974,3.1
17806,1,457,15,20,1731,602,1000,5057,4.0
17807,0,149,62,20,3185,519,700,4334,3.8
17808,1,532,67,20,3119,1084,1000,11311,4.1
17809,1,380,15,20,3286,1239,850,2814,4.0
17810,1,672,67,20,2824,1152,900,12006,4.0
17811,0,177,72,62,1262,233,300,11053,3.8
17812,1,426,62,20,4530,1533,1100,8158,4.1
17813,0,212,56,20,2491,1412,900,3410,3.7
17814,1,592,67,20,5022,1152,1200,4910,4.3
17815,1,174,67,20,4023,1486,1200,7163,4.2
17816,1,854,62,20,8,1462,800,13462,4.3
17817,1,354,67,20,3822,1002,1400,9802,4.3
17818,0,471,70,20,3033,1152,600,1265,4.0
17819,1,514,72,20,4555,1090,1000,3193,4.6
17820,1,56,62,20,4494,1535,900,6869,3.7
17821,0,60,67,20,388,70,750,1031,2.5
17822,0,53,61,20,5027,1192,750,10558,3.8
17823,0,184,72,20,3484,659,800,10822,4.1
17824,1,289,67,20,5037,1240,800,12863,4.1
17825,0,46,61,20,62,1543,1000,9822,3.7
17826,0,196,69,62,2810,1075,300,8878,4.1
17827,0,268,52,41,2150,1461,500,1478,2.7
17828,0,168,56,13,257,488,700,3826,3.7
17829,0,86,61,5,4574,721,1500,2902,3.9
17830,0,1731,52,57,200,537,1400,6423,4.2
17831,0,83,72,20,3301,251,650,13245,3.9
17832,1,91,15,20,4290,1425,1800,6169,3.8
17833,0,289,62,72,2151,1461,600,9317,4.1
17834,0,217,52,0,1936,179,400,10416,4.2
17835,0,87,52,2,1771,179,400,12572,3.8
17836,0,107,52,30,917,787,250,10602,3.9
17837,0,287,52,17,1325,781,700,10363,4.2
17838,0,188,52,30,1575,947,200,12733,4.3
17839,0,132,52,0,4407,186,250,11545,3.9
17840,0,124,52,69,99,1117,250,13768,4.3
17841,0,196,52,30,1876,771,300,4968,4.1
17842,0,89,52,30,2114,949,500,10895,3.9
17843,0,359,52,41,434,765,300,61,3.9
17844,0,104,52,11,4887,776,400,8969,3.7
17845,0,142,52,30,1297,952,400,9307,4.1
17846,0,165,52,30,4402,790,400,4520,4.0
17847,0,81,52,30,2294,945,100,6105,4.1
17848,0,96,52,41,5047,212,250,5178,4.1
17849,0,51,52,30,2183,946,200,7814,3.8
17850,0,130,52,41,1884,180,450,1069,3.9
17851,0,722,67,14,1766,348,400,3137,4.3
17852,0,90,67,13,1630,397,800,10582,4.3
17853,0,403,72,30,2296,952,400,9690,4.4
17854,0,111,72,30,2317,777,400,8909,3.9
17855,0,59,70,30,823,788,1250,13799,4.2
17856,0,184,72,20,3484,659,800,10822,4.1
17857,0,1156,62,0,4991,179,200,5766,4.8
17858,1,355,5,22,3333,1464,600,6018,4.3
17859,0,629,61,35,4771,775,450,297,4.0
17860,0,236,61,30,2791,765,500,9152,4.3
17861,0,154,62,30,1279,945,500,6414,4.0
17862,1,1143,52,20,2632,1412,1100,10303,4.3
17863,1,4767,52,49,1558,1016,2600,9285,4.1
17864,1,1940,52,20,1172,1371,2000,12876,4.9
17865,1,950,52,37,4667,1292,2000,3054,4.3
17866,1,1316,52,20,3976,161,1300,7123,4.7
17867,1,563,52,37,61,1069,2500,11147,4.2
17868,1,469,52,21,1400,1363,1200,4493,4.1
17869,1,1150,52,20,2489,519,1700,8997,4.5
17870,1,6433,52,21,4987,40,1400,1420,4.8
17871,0,935,52,20,375,1132,700,10248,4.1
17872,0,785,52,20,4687,1676,1000,8223,4.5
17873,0,1731,52,57,200,537,1400,6422,4.2
17874,1,1099,52,20,3872,1007,1500,8791,4.3
17875,0,213,52,20,2357,260,800,6007,4.1
17876,1,610,52,20,4846,1152,1000,5275,4.0
17877,0,775,52,46,195,964,1400,3106,4.0
17878,1,1070,52,20,2408,1192,950,9993,4.0
17879,0,69,52,13,3550,330,500,9028,4.0
17880,0,272,52,13,2111,402,600,5583,4.1
17881,1,662,52,5,3709,885,1100,3790,4.1
17882,1,568,52,20,798,1412,1000,1564,4.0
17883,0,485,52,20,1420,1371,1500,4536,4.2
17884,0,608,52,20,3396,590,500,2062,4.2
17885,0,444,52,20,2663,522,600,10091,4.1
17886,0,308,52,20,656,1485,1200,5849,4.1
17887,0,127,52,62,105,1543,100,5156,4.3
17888,0,730,52,57,189,901,1500,4871,4.1
17889,0,323,52,20,379,1204,650,2600,3.8
17890,0,409,52,20,2197,1443,700,8358,3.8
17891,0,115,52,20,1094,563,500,11432,3.9
17892,0,504,52,13,3693,492,500,2583,4.2
17893,1,244,52,37,3619,979,2500,13916,4.2
17894,1,401,52,46,2828,716,1500,6102,4.1
17895,0,287,52,17,1325,781,700,10361,4.2
17896,0,1187,52,20,3611,805,1500,4983,4.1
17897,0,81,52,20,340,1603,600,4342,3.9
17898,0,82,52,20,1582,1595,400,10580,2.7
17899,1,96,52,4,2091,882,1100,7325,3.7
17900,0,340,52,20,3663,1470,750,11674,2.8
17901,1,166,52,20,1835,1411,1100,5981,4.2
17902,0,86,52,20,1017,1027,600,3680,3.8
17903,0,327,52,51,2795,1543,150,3182,4.1
17904,1,77,52,5,1538,622,2000,1827,3.7
17905,0,250,52,13,1695,453,400,12134,3.9
17906,0,72,52,13,918,423,500,2999,3.9
17907,0,175,52,20,3168,602,600,3577,3.7
17908,0,61,52,20,257,1274,800,840,2.7
17909,0,81,52,20,4103,1593,600,1883,2.8
17910,0,282,52,62,4068,1543,250,5175,3.9
17911,0,4408,52,62,248,1543,150,12800,4.7
17912,0,1192,52,62,3,1585,250,5973,4.0
17913,0,354,52,62,2749,1547,300,12652,4.3
17914,0,133,52,62,257,1573,250,8328,4.1
17915,0,71,52,62,2705,1583,300,8017,4.0
17916,0,76,52,62,128,1543,200,9683,3.8
17917,0,600,52,62,3120,1585,200,9271,4.2
17918,0,340,52,62,9,591,350,12492,4.0
17919,0,748,52,62,2730,1543,150,2674,4.1
17920,0,172,52,62,3121,1607,300,11732,4.0
17921,0,192,52,62,5143,320,400,8305,4.0
17922,0,534,52,62,3408,1614,800,10850,4.1
17923,0,124,52,41,3093,1108,400,13163,4.2
17924,0,250,52,62,3426,1231,300,4362,3.5
17925,0,62,52,62,4857,1581,350,8470,4.2
17926,0,212,52,62,4577,1152,250,8128,4.0
17927,0,633,52,62,496,321,600,4880,4.0
17928,0,377,52,62,3804,1470,400,8994,4.0
17929,0,116,52,41,1375,1447,600,9899,3.1
17930,0,461,52,62,3582,550,200,13310,3.9
17931,0,151,52,62,543,827,500,6979,4.0
17932,0,61,52,62,839,1624,200,10720,4.2
17933,0,52,52,62,4467,863,250,12517,4.0
17934,0,112,52,62,1782,1632,200,4149,3.9
17935,0,57,52,62,1268,1152,300,7429,2.9
17936,0,89,52,41,4841,1238,500,6068,3.7
17937,0,58,52,41,2123,1452,300,2597,4.0
17938,0,100,52,62,3521,1192,400,3960,3.7
17939,0,47,52,62,4604,1066,300,9332,3.9
17940,0,62,52,41,1870,1543,500,9145,3.4
17941,0,120,52,63,3508,817,300,4185,3.8
17942,0,471,52,62,851,1624,100,4373,4.2
17943,0,466,52,41,1993,1543,300,5619,4.2
17944,0,291,52,63,2706,1586,300,5615,3.9
17945,0,72,52,41,1110,1356,550,1464,2.7
17946,0,165,52,30,4402,790,400,4520,4.0
17947,0,71,52,67,4284,930,500,4375,2.4
17948,0,49,52,41,3135,1582,800,3633,3.1
17949,0,30,52,62,4460,917,500,4730,2.6
17950,0,42,52,9,2943,1017,150,3538,2.8
17951,0,268,52,41,2150,1461,500,1478,2.7
17952,0,2127,67,20,2143,1412,1200,13056,4.4
17953,1,592,67,20,5022,1152,1200,4909,4.3
17954,1,174,67,20,4023,1486,1200,7162,4.2
17955,1,371,70,37,3776,1293,2400,9015,4.2
17956,1,514,72,20,4555,1090,1000,3192,4.6
17957,0,571,67,20,4344,563,800,6920,3.8
17958,1,309,70,37,3658,1313,4100,13750,4.1
17959,1,358,72,20,876,1218,1500,13830,4.2
17960,0,629,70,27,1449,876,2000,8627,3.9
17961,1,672,67,20,2824,1152,900,12006,4.0
17962,1,413,70,37,1799,1371,5000,12527,4.3
17963,0,90,67,13,1630,397,800,10582,4.3
17964,1,354,67,20,3822,1002,1400,9801,4.3
17965,1,344,72,37,4291,737,3000,9770,4.0
17966,0,179,72,6,4236,883,3000,8565,4.1
17967,0,481,67,27,1526,876,1500,833,3.9
17968,1,476,67,13,4282,362,1000,5603,4.3
17969,1,532,67,20,3119,1084,1000,11310,4.1
17970,1,202,70,37,78,1543,4000,13916,4.3
17971,0,273,72,46,1399,661,2200,9326,3.8
17972,1,258,67,20,2460,1125,1800,193,4.2
17973,1,291,70,37,2425,1152,4000,11309,4.3
17974,1,432,72,20,4529,1039,1200,6744,4.1
17975,1,289,67,20,5037,1240,800,12863,4.1
17976,0,149,72,20,4066,1439,700,3105,4.0
17977,0,471,70,20,3033,1152,600,1265,4.0
17978,1,207,72,37,4648,1010,2200,13827,4.0
17979,1,187,70,4,2061,797,2500,7572,4.1
17980,0,62,72,20,2705,1419,450,5461,4.1
17981,0,83,72,20,3301,251,650,13245,3.9
17982,1,134,72,37,4750,1347,3700,8901,4.0
17983,0,134,67,20,2661,608,700,2948,3.9
17984,0,280,72,20,3158,1290,600,6200,4.0
17985,0,60,67,20,388,70,750,1030,2.5
17986,0,152,72,20,2809,1152,600,3786,4.0
17987,0,184,72,20,3484,659,800,10821,4.1
17988,0,96,72,62,4961,1543,300,11256,4.5
17989,0,84,72,62,2718,1543,200,6868,4.3
17990,0,177,72,62,1262,233,300,11052,3.8
17991,0,46,67,62,1584,1557,200,7466,3.9
17992,0,86,72,62,2642,864,200,13916,3.9
17993,0,594,72,62,869,873,250,3921,3.7
17994,1,1042,62,5,1525,889,1650,5522,4.3
17995,1,2315,62,21,5038,721,1100,11108,4.6
17996,0,3953,61,21,4631,1480,1300,11353,4.5
17997,0,678,62,20,2420,1543,400,12725,4.3
17998,1,2711,56,60,266,686,1200,4917,4.5
17999,1,409,61,20,1242,1292,1200,11660,4.5
18000,1,355,5,22,3333,1464,600,6018,4.3
18001,0,813,62,20,4934,1285,600,8609,4.3
18002,1,854,62,20,8,1462,800,13462,4.3
18003,0,418,56,20,2897,521,700,11081,4.2
18004,1,168,61,5,1399,622,1400,11741,4.2
18005,1,1033,61,20,3937,1419,850,4558,4.3
18006,0,156,87,62,2392,1419,300,5455,3.9
18007,1,675,62,20,2839,1292,900,9297,3.9
18008,0,1440,56,13,477,457,650,12722,4.2
18009,1,426,62,20,4530,1533,1100,12497,4.1
18010,0,317,62,20,43,58,800,8301,3.9
18011,0,328,62,20,393,1596,450,12562,3.8
18012,0,591,62,20,1156,67,700,9791,3.8
18013,0,485,61,62,4932,1543,400,2816,4.1
18014,0,500,62,20,2448,1192,600,11695,4.1
18015,0,89,87,62,112,1056,300,6581,4.0
18016,0,81,62,20,1830,1419,600,8949,3.7
18017,0,215,62,62,1862,264,400,6404,3.8
18018,0,589,62,20,2367,68,600,4464,3.4
18019,1,56,62,20,4494,1535,900,6869,3.7
18020,0,178,62,20,1618,1280,500,5077,2.3
18021,0,397,62,62,3454,1152,450,2914,4.0
18022,0,68,62,62,2712,1583,450,8695,3.6
18023,0,349,62,20,736,1379,600,12735,3.7
18024,0,53,61,20,5027,1192,750,10559,3.8
18025,0,75,62,62,4966,1558,300,698,3.0
18026,0,209,62,62,2911,550,450,3596,3.8
18027,1,2713,56,60,266,686,1200,4916,4.5
18028,1,4768,52,49,1558,1016,2600,9286,4.1
18029,1,470,52,21,1400,1363,1200,7258,4.2
18030,0,1731,52,57,200,537,1400,6423,4.2
18031,0,775,52,46,195,964,1400,3106,4.0
18032,1,662,52,5,3709,885,1100,3792,4.1
18033,0,731,52,57,189,901,1500,4873,4.1
18034,1,402,52,46,2828,716,1500,6102,4.1
18035,1,96,52,4,2091,882,1100,7326,3.7
18036,1,77,52,5,1538,622,2000,1828,3.7
18037,0,630,70,27,1449,876,2000,8627,3.9
18038,0,181,72,6,4236,883,3000,8565,4.1
18039,0,481,67,27,1526,876,1500,834,3.9
18040,0,273,72,46,1399,661,2200,9327,3.8
18041,1,1058,62,5,1525,889,1650,5524,4.3
18042,1,2713,56,60,266,686,1200,4918,4.5
18043,1,2338,62,21,5038,721,1100,11110,4.6
18044,1,470,52,21,1400,1363,1200,7258,4.2
18045,1,6440,52,21,4987,40,1400,1422,4.8
18046,0,1731,52,57,200,537,1400,6423,4.2
18047,1,662,52,5,3709,885,1100,3793,4.1
18048,0,731,52,57,189,901,1500,4872,4.1
18049,1,96,52,4,2091,882,1100,7326,3.7
18050,1,77,52,5,1538,622,2000,1828,3.7
18051,0,181,72,6,4236,883,3000,8565,4.1
18052,1,187,70,4,2061,797,2500,7572,4.1
18053,1,1058,62,5,1525,889,1650,5523,4.3
18054,0,3960,61,21,4631,1480,1300,11352,4.5
18055,1,167,61,5,1399,622,1400,11741,4.2
18056,1,764,53,37,410,739,2500,6908,4.3
18057,1,5894,53,56,153,719,1400,13782,4.6
18058,1,730,53,60,1415,724,1500,1357,4.4
18059,1,7284,53,21,1794,1320,1500,11727,4.8
18060,1,12121,53,20,4022,811,1600,9838,4.8
18061,1,3932,53,20,3042,718,1300,10234,4.8
18062,1,7154,53,20,3813,151,1400,7550,4.7
18063,1,1909,53,21,1071,1365,1100,8538,4.5
18064,1,3486,53,20,3724,1390,1300,4868,4.5
18065,1,1184,53,60,1493,1224,1200,8854,4.4
18066,1,785,53,37,4668,1305,2700,9417,4.5
18067,0,1370,53,20,1078,1299,1000,9688,4.3
18068,1,1074,53,20,3661,1321,1600,1933,4.3
18069,1,362,53,21,2953,136,1500,4741,4.0
18070,1,866,53,5,1455,1122,1500,10204,3.9
18071,1,344,53,20,2468,168,1700,10710,4.2
18072,1,213,53,20,349,1292,1300,5669,4.0
18073,0,94,53,20,2109,1268,750,1996,3.8
18074,0,63,53,20,2626,1142,1000,13296,3.9
18075,1,62,53,21,3978,1193,1000,198,2.6
18076,0,118,53,21,2846,1192,1200,46,2.6
18077,1,978,9,22,3584,1464,600,1202,4.4
18078,1,841,9,20,2340,1162,700,10374,4.2
18079,1,832,9,21,2597,1152,750,2756,3.8
18080,0,161,84,21,4317,537,1200,4045,2.8
